source_file,param,carbon_init,num_times,succ_rate,succ_low95,succ_high95,exec_ms_per_run,execs_per_sec,succ_per_sec_corrected,electron_init,measure,electron_single_qubit_depolar_prob,carbon_z_rot_depolar_prob,ec_gate_depolar_prob,init_time,single_qubit_gate_depolar_prob,two_qubit_gate_depolar_prob,measure_time
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.63,0.5322034757513312,0.7181778743049083,5.858920299999999,170.67991179193888,107.5283444289215,,,0.0168,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.6,0.5020007846184025,0.6906002538863971,5.85892,170.679920531429,102.4079523188574,,,0.0176,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.6,0.5020007846184025,0.6906002538863971,5.8589208,170.67989722612396,102.40793833567437,,,0.0184,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.6,0.5020007846184025,0.6906002538863971,5.858920100000001,170.6799176182655,102.4079505709593,,,0.0192,,,,,,
20240915-224257_NVQDeviceConfig_carbon_z_rot_depolar_prob_100.csv,carbon_z_rot_depolar_prob,,100,0.59,0.4920125056109662,0.6813284290433533,5.858920299999999,170.67991179193888,100.70114795724393,,,,0.00075,,,,,
20240915-224257_NVQDeviceConfig_carbon_z_rot_depolar_prob_100.csv,carbon_z_rot_depolar_prob,,100,0.59,0.4920125056109662,0.6813284290433533,5.8589196,170.6799321840839,100.70115998860949,,,,0.0009,,,,,
20240915-224257_NVQDeviceConfig_carbon_z_rot_depolar_prob_100.csv,carbon_z_rot_depolar_prob,,100,0.63,0.5322034757513312,0.7181778743049083,5.8589197,170.67992927092,107.5283554406796,,,,0.00105,,,,,
20240915-224257_NVQDeviceConfig_carbon_z_rot_depolar_prob_100.csv,carbon_z_rot_depolar_prob,,100,0.65,0.5525426042919797,0.7363589534652198,5.8589204,170.6799088787757,110.94194077120422,,,,0.0012,,,,,
20240915-224257_NVQDeviceConfig_carbon_z_rot_depolar_prob_100.csv,carbon_z_rot_depolar_prob,,100,0.58,0.48206307998895265,0.6720177508148869,5.8589192,170.6799438367404,98.99436742530942,,,,0.0013499999999999,,,,,
20240915-224257_NVQDeviceConfig_carbon_z_rot_depolar_prob_100.csv,carbon_z_rot_depolar_prob,,100,0.54,0.4426468539352385,0.6343935614666814,5.8589208,170.67989722612396,92.16714450210694,,,,0.0014999999999999,,,,,
20240915-224257_NVQDeviceConfig_carbon_z_rot_depolar_prob_100.csv,carbon_z_rot_depolar_prob,,100,0.68,0.5833719774632082,0.7633098918454312,5.8589202,170.67991470510214,116.06234199946947,,,,0.0016499999999999,,,,,
20240915-224257_NVQDeviceConfig_carbon_z_rot_depolar_prob_100.csv,carbon_z_rot_depolar_prob,,100,0.68,0.5833719774632082,0.7633098918454312,5.8589197,170.67992927092,116.06235190422562,,,,0.0017999999999999,,,,,
20240915-224257_NVQDeviceConfig_carbon_z_rot_depolar_prob_100.csv,carbon_z_rot_depolar_prob,,100,0.65,0.5525426042919797,0.7363589534652198,5.8589206,170.67990305244962,110.94193698409225,,,,0.0019499999999999,,,,,
20240915-224257_NVQDeviceConfig_carbon_z_rot_depolar_prob_100.csv,carbon_z_rot_depolar_prob,,100,0.63,0.5322034757513312,0.7181778743049083,5.8589193,170.6799409235761,107.52836278185295,,,,0.0020999999999999,,,,,
20240915-224257_NVQDeviceConfig_carbon_z_rot_depolar_prob_100.csv,carbon_z_rot_depolar_prob,,100,0.58,0.48206307998895265,0.6720177508148869,5.8589213,170.67988266031153,98.99433194298068,,,,0.0022499999999999,,,,,
